,id,mag,date,time,lat,lon,dep,comcat_id
323,12457084,3.36,2002/02/23,06:23:39,32.279,-115.325,7.0,ci12456388
324,12457092,3.68,2002/02/23,06:29:40,32.28617,-115.33367,7.0,ci12456460
325,12457484,3.42,2002/02/23,16:29:22,32.2725,-115.32283,7.02,ci12456388
326,12457508,3.14,2002/02/23,18:05:15,32.255,-115.3275,7.02,ci12456388
327,12457988,3.17,2002/02/24,13:11:47,32.28083,-115.33983,7.0,ci12457484
328,12458380,3.26,2002/02/25,01:28:09,33.14067,-115.62533,7.39,ci12458380
329,12458384,3.97,2002/02/25,01:29:12,32.32267,-115.30467,6.99,ci12458384
330,12458480,3.01,2002/02/25,03:42:40,32.29833,-115.32417,7.01,ci12457816
331,12458484,3.26,2002/02/25,03:45:03,32.29467,-115.33417,7.02,ci12457988
332,12458488,3.17,2002/02/25,03:49:34,32.29917,-115.326,7.0,ci12457816
333,12458580,3.32,2002/02/25,06:44:19,32.32483,-115.339,7.01,ci12457988
334,12458748,3.01,2002/02/25,14:24:58,32.46317,-115.268,7.0,ci12458744
335,12458932,3.23,2002/02/25,19:48:37,36.2445,-116.855,7.96,ci12458932
336,12459580,3.19,2002/02/27,01:18:46,32.3385,-115.32367,7.01,ci12459088
337,12467560,3.04,2002/02/28,04:25:25,32.2495,-115.32583,7.0,ci12459716
338,9504662,3.02,2002/02/28,11:12:45,32.26433,-115.31917,7.0,ci12459716
339,12467780,3.19,2002/02/28,22:04:54,32.23517,-115.31133,7.01,ci12467540
340,12471776,3.23,2002/03/03,00:09:01,35.42167,-116.454,6.76,ci12471776
341,12471992,3.11,2002/03/03,20:07:18,32.263,-115.3245,7.02,ci12471764
342,12472200,3.44,2002/03/04,13:12:22,32.24167,-115.32317,7.03,ci12472200
343,12472836,3.19,2002/03/06,12:32:40,32.29967,-115.32467,7.0,ci12472696
344,12472908,3.35,2002/03/06,19:50:41,32.2795,-115.3405,7.01,ci12472836
345,12473068,3.06,2002/03/07,06:58:34,32.2705,-115.33483,7.05,ci12472836
346,12495448,3.18,2002/03/10,19:59:06,37.63433,-118.84033,7.0,nc21216077
347,12531428,3.02,2002/03/11,19:08:04,32.20633,-115.33117,6.92,
348,12583548,3.28,2002/03/14,18:41:27,34.845,-116.35233,7.51,ci12583548
349,12615428,3.43,2002/03/15,16:57:57,34.5185,-116.29133,5.6,ci12615428
350,12619436,3.07,2002/03/15,17:39:26,34.5215,-116.293,5.6,ci12619436
351,12659440,4.6,2002/03/16,21:33:24,33.666,-119.33,7.0,ci12659440
352,12663480,3.17,2002/03/17,05:46:14,33.66733,-119.32633,7.0,ci12663480
353,12663484,3.21,2002/03/17,05:50:43,33.87283,-117.85583,9.52,ci12663484
354,9772973,3.4,2002/03/23,12:27:33,34.26683,-116.77433,2.96,ci9772973
355,9773533,3.04,2002/03/26,09:10:12,32.31367,-115.32733,7.0,ci9773533
356,9773557,3.03,2002/03/26,11:28:34,32.81233,-115.6055,16.47,ci9773557
357,9773629,3.74,2002/03/26,19:44:28,32.29267,-115.32117,7.01,ci9773629
358,9774045,3.03,2002/03/28,06:56:08,33.35017,-115.752,5.09,ci9774045
359,9774505,3.27,2002/03/30,02:01:56,32.50583,-115.24033,7.01,ci9774505
360,9774569,3.84,2002/03/30,13:50:52,33.19467,-116.728,9.35,ci9774569
361,9775765,4.39,2002/04/05,08:02:56,34.524,-116.29467,5.6,ci9775765
362,9776225,3.3,2002/04/07,13:58:43,32.10517,-115.45567,7.0,ci9776225
363,9776349,3.16,2002/04/07,23:32:23,31.82117,-116.22333,1.13,ci9776349
364,9776853,3.01,2002/04/09,17:15:04,32.34417,-115.313,7.01,ci9776853
365,9777393,3.3,2002/04/11,13:43:16,32.28717,-115.31633,7.0,ci9777393
366,12883788,4.1,2002/04/29,12:24:41,32.0535,-114.95733,6.0,ci12883788
367,12887672,3.01,2002/05/01,23:02:28,35.71333,-118.078,2.95,ci12887672
368,12887732,3.84,2002/05/02,06:00:15,35.70967,-118.07883,3.11,ci12887732
369,12943648,3.42,2002/05/07,22:31:48,35.7155,-118.06817,3.16,ci12943648
370,12947516,3.26,2002/05/08,16:18:13,36.126,-120.34517,6.97,
371,13075448,5.1,2002/05/14,05:00:26,36.926,-121.82233,0.0,
372,13303428,3.88,2002/05/21,19:43:08,33.15833,-115.97717,12.87,ci13303428
373,13311436,3.99,2002/05/23,00:52:51,31.85467,-115.79067,4.26,ci13311436
374,13451432,3.01,2002/05/27,13:50:20,33.90767,-119.57033,14.55,ci13451432
375,13656376,3.94,2002/06/09,10:26:56,32.26267,-115.1335,7.0,ci13656376
376,13656848,3.19,2002/06/11,19:28:24,31.83033,-116.21,1.66,ci13656848
377,13657604,4.87,2002/06/14,12:40:46,36.69383,-116.33533,7.04,
378,9792609,3.07,2002/06/18,00:26:06,37.47783,-118.85316,9.86,nc21231112
379,9793181,3.2,2002/06/19,23:21:17,36.4645,-121.06917,10.29,nc21231392
380,9795445,3.24,2002/06/27,03:48:21,32.33483,-115.217,7.01,ci9795445
381,9796049,3.08,2002/06/29,11:27:06,32.01733,-117.19517,7.01,ci9796049
382,9796589,3.33,2002/07/01,22:04:00,34.10333,-116.651,10.02,ci9796589
383,13672504,3.74,2002/07/15,20:18:18,37.36717,-118.4285,7.01,nc21235556
384,13687448,3.02,2002/07/17,05:06:23,31.17,-115.82,0.44,ci13687448
385,13692644,3.74,2002/07/25,00:43:15,34.16133,-117.42883,6.54,ci13692644
386,9805021,3.73,2002/07/31,08:31:48,34.571,-116.44117,2.96,ci9805021
387,9805181,3.1,2002/07/31,18:53:40,35.8805,-120.02017,6.98,nc21238361
388,9808329,3.17,2002/08/11,05:41:33,38.25833,-119.39133,3.79,
389,9808837,3.04,2002/08/13,10:09:50,34.16683,-117.43567,7.34,ci9808837
390,9809025,3.15,2002/08/13,18:03:26,35.31183,-119.44667,14.3,ci9809025
391,9809057,3.13,2002/08/13,19:20:34,37.10617,-117.98917,7.91,ci9809057
392,9811393,3.2,2002/08/19,11:12:14,34.02033,-115.44666,8.4,
393,9817605,3.75,2002/08/31,16:24:33,33.04533,-115.61,14.24,ci9817605
394,9818433,4.75,2002/09/03,07:08:52,33.91733,-117.77583,12.92,ci9818433
395,9818565,3.09,2002/09/03,11:49:33,32.28283,-115.31117,6.26,ci9818565
396,9819221,4.15,2002/09/04,12:24:15,30.09483,-116.82233,7.0,
397,9820021,3.73,2002/09/06,07:28:23,35.84167,-120.46467,7.0,nc21243814
398,9820489,3.53,2002/09/07,00:02:11,36.0505,-117.87667,3.32,ci9820489
399,9820513,3.37,2002/09/07,00:25:32,31.84217,-116.2625,0.15,ci9820513
400,13811700,3.15,2002/09/11,15:57:00,31.90717,-116.407,7.0,ci13811700
401,13813192,3.31,2002/09/15,21:15:51,34.05433,-116.32017,10.5,ci13813192
402,13813696,3.73,2002/09/17,15:00:05,33.50317,-116.77867,15.99,ci13813696
403,13820088,3.84,2002/09/19,06:21:05,34.86617,-116.39533,3.51,ci13820088
404,9826789,4.31,2002/09/21,21:26:17,33.22483,-116.11283,14.57,ci9826789
405,9827109,3.59,2002/09/23,08:13:17,32.18133,-115.38367,7.01,ci9827109
406,9827229,3.06,2002/09/23,15:41:27,32.20633,-115.377,7.04,ci9827229
407,9827789,3.52,2002/09/25,07:08:46,36.57183,-121.34183,12.95,
408,9828889,4.13,2002/09/28,10:34:47,35.94617,-117.3035,3.72,ci9828889
409,9829137,3.58,2002/09/28,16:05:17,32.37117,-115.24983,7.0,ci9829137
410,9829213,3.99,2002/09/28,18:11:30,35.9455,-117.30517,3.48,ci9828889
411,9829217,3.72,2002/09/28,18:12:57,35.944,-117.30517,3.11,ci9829213
412,9829565,3.08,2002/09/29,17:46:09,34.57717,-116.26567,3.26,ci9829561
413,9831229,3.35,2002/10/04,14:23:27,34.7095,-116.29783,3.0,ci9831229
414,13843616,3.28,2002/10/05,07:16:23,34.71883,-116.291,5.57,ci9831229
415,9848677,3.24,2002/10/09,03:20:59,32.44783,-115.4195,7.01,ci9848677
416,9851457,3.17,2002/10/16,20:22:01,32.64533,-118.0735,25.19,ci9851457
417,9851505,3.09,2002/10/17,03:26:35,33.48217,-116.49983,14.91,ci9851505
418,9851749,3.21,2002/10/18,04:45:42,32.634,-118.08033,6.99,ci9851749
419,9852637,3.58,2002/10/22,07:15:26,34.3015,-116.88383,7.1,ci9852637
420,9853417,3.83,2002/10/24,17:18:33,33.50567,-116.581,14.53,ci9853417
421,9854597,4.77,2002/10/29,14:16:54,34.80267,-116.2665,4.6,ci9854597
422,9855477,3.07,2002/10/31,23:59:37,33.53333,-116.94033,6.06,ci9855477
423,9856273,3.25,2002/11/03,06:58:42,33.16583,-115.64167,2.43,ci9856273
424,9857013,3.76,2002/11/05,14:06:42,31.52333,-115.5015,5.96,ci9857013
425,13908892,3.08,2002/11/07,11:02:11,34.80317,-116.27483,3.69,ci13908892
426,13909220,3.52,2002/11/08,23:19:07,34.924,-119.01667,12.45,ci13909220
427,13909360,3.06,2002/11/09,21:06:31,35.94883,-117.29483,5.27,ci13909360
428,13909920,4.22,2002/11/12,16:48:26,35.96167,-120.56767,9.44,nc21254383
429,13911264,3.45,2002/11/18,17:36:16,35.896,-121.02533,7.05,ci13911264
430,13912452,3.11,2002/11/25,00:03:15,37.09967,-117.33967,1.08,
431,12056199,3.5,2002/11/26,13:45:38,31.856,-115.027,10.95,
432,13912892,4.08,2002/11/26,13:45:52,32.09967,-115.0075,7.02,ci13912892
433,13913212,3.37,2002/11/27,18:48:01,34.38333,-116.46467,3.07,ci13913212
434,13913324,3.05,2002/11/28,02:07:16,31.874,-115.61767,7.01,ci13913324
435,13913368,3.03,2002/11/28,10:05:58,34.80517,-116.26967,6.35,ci13913368
436,13914388,3.06,2002/12/01,17:49:18,33.78483,-116.11517,2.68,ci13914388
437,13914536,3.08,2002/12/02,10:40:21,37.40383,-117.16167,7.69,
438,13914552,3.29,2002/12/02,13:19:36,33.32467,-115.69933,4.05,ci13914552
439,13914868,3.02,2002/12/03,02:59:21,33.9925,-116.86433,14.3,ci13914868
440,13915968,3.13,2002/12/06,11:21:59,35.97433,-120.61483,15.89,
441,13917260,4.84,2002/12/10,21:04:01,32.23167,-115.79817,6.99,ci13917260
442,13917272,3.97,2002/12/10,21:47:15,32.22483,-115.795,6.97,ci13917272
443,13917540,3.17,2002/12/11,15:20:38,33.94883,-119.189,0.94,ci13917540
444,9867737,3.31,2002/12/12,02:47:04,32.22983,-115.787,6.99,ci9867737
445,9867773,3.48,2002/12/12,05:58:38,37.56883,-118.52133,6.99,nc21259946
446,9869697,4.21,2002/12/12,21:03:43,32.36717,-115.20183,7.02,ci9869697
447,9870453,3.28,2002/12/14,13:07:10,37.99017,-116.976,6.94,
448,9872497,3.48,2002/12/22,12:55:33,33.88517,-116.2575,10.63,ci9872497
449,9873153,3.17,2002/12/24,02:43:28,37.51966,-118.85316,6.39,nc21261074
450,9874017,3.17,2002/12/27,12:01:48,32.16917,-115.33683,7.07,ci9874017
451,9874421,3.27,2002/12/28,14:08:21,36.1235,-120.10567,0.11,
452,9874701,3.15,2002/12/29,19:36:07,35.315,-118.65583,2.38,ci9874701
453,9875085,3.03,2002/12/31,03:29:02,36.229,-120.18983,7.11,nc21261750
454,9875257,3.49,2003/01/01,00:51:45,33.36683,-119.13117,7.01,ci9875257
455,9875457,3.03,2003/01/01,21:02:54,35.31983,-118.66133,5.6,ci9875457
456,9875657,3.64,2003/01/02,16:11:38,35.3195,-118.65667,3.63,ci9875657
457,9875665,3.59,2003/01/02,16:15:45,35.313,-118.65667,3.6,ci9875657
458,9879733,3.75,2003/01/13,14:28:28,32.40417,-115.25967,7.0,ci9879733
459,9880217,3.25,2003/01/15,09:46:53,36.09483,-117.99683,5.6,ci9880217
460,9881041,3.1,2003/01/18,10:43:38,34.3,-118.57783,2.11,ci9881041
461,9881269,3.12,2003/01/19,22:59:47,32.20133,-115.799,6.99,ci9881269
462,9881373,3.44,2003/01/20,14:57:03,32.766,-115.54933,21.74,ci9881373
463,9881873,3.03,2003/01/22,20:28:23,33.89533,-118.55083,13.55,ci9881873
464,9881993,3.24,2003/01/23,19:20:59,31.57867,-115.7855,6.81,ci9881993
465,9882325,3.88,2003/01/25,09:11:03,35.32483,-118.661,5.6,ci9882325
466,9882329,4.54,2003/01/25,09:16:10,35.3175,-118.65383,5.6,ci9882329
467,9882545,3.05,2003/01/26,05:30:23,35.31517,-118.651,4.23,ci9882545
468,13930396,3.01,2003/01/30,21:21:58,34.84683,-121.17567,7.07,nc21265756
469,13930772,3.32,2003/02/01,10:01:26,32.10217,-117.50617,7.0,ci13930772
470,13930844,3.25,2003/02/01,17:26:52,33.74517,-116.02083,11.04,ci13930844
471,9886485,4.99,2003/02/07,10:34:05,31.62817,-115.51067,7.62,ci9886485
472,9886493,3.09,2003/02/07,11:44:01,31.59867,-115.534,13.57,ci9886493
473,9887057,3.17,2003/02/09,07:05:12,35.3285,-118.66917,2.36,ci9886953
474,9887361,3.38,2003/02/10,18:10:25,36.58733,-121.2105,16.4,nc21267421
475,13935208,3.38,2003/02/19,17:10:24,34.89283,-119.36167,11.93,ci13935208
476,13935312,3.13,2003/02/19,21:00:58,34.895,-119.35717,12.96,ci13935208
477,13935988,5.37,2003/02/22,12:19:11,34.30983,-116.848,1.23,
478,13935992,4.0,2003/02/22,12:20:16,34.311,-116.84733,4.38,ci13935992
479,13935996,4.34,2003/02/22,12:21:33,34.31083,-116.85067,4.38,ci13935996
480,13936000,3.72,2003/02/22,12:22:40,34.31017,-116.8475,5.52,ci13935992
481,13936004,3.09,2003/02/22,12:23:11,34.34033,-116.8525,0.04,ci13936004
482,13936072,3.15,2003/02/22,12:25:00,34.312,-116.85017,4.84,ci13936004
483,13936076,4.01,2003/02/22,12:25:14,34.326,-116.85717,9.31,ci13935992
484,13936152,3.39,2003/02/22,12:28:36,34.30983,-116.84833,5.45,ci13936004
485,13936168,3.15,2003/02/22,12:33:38,34.313,-116.8505,5.77,ci13936004
486,13936216,3.08,2003/02/22,12:48:44,34.3165,-116.856,2.16,ci13936004
487,13936236,3.47,2003/02/22,12:53:53,34.30633,-116.8405,4.58,ci13936000
488,13936432,4.1,2003/02/22,14:16:08,34.32417,-116.858,4.16,ci13935992
489,13936596,3.87,2003/02/22,16:12:17,34.3135,-116.84917,4.32,ci13935992
490,13936736,3.11,2003/02/22,17:50:13,34.31983,-116.85067,3.39,ci13936004
491,13936812,4.5,2003/02/22,19:33:46,34.30967,-116.85033,3.02,ci13935996
492,13937492,3.54,2003/02/23,09:24:23,34.31267,-116.85033,3.72,ci13936000
493,13937600,3.44,2003/02/23,15:52:51,34.30483,-116.84667,5.86,ci13937492
494,13937696,3.3,2003/02/23,20:28:14,34.317,-116.84183,2.35,ci13937492
495,13938172,3.02,2003/02/24,02:42:08,34.307,-116.8325,3.65,ci13937696
496,13938228,3.27,2003/02/24,04:04:00,34.31217,-116.85233,6.16,ci13937492
497,13938592,3.22,2003/02/24,23:06:45,33.44533,-116.4365,13.07,ci13938592
498,13938688,3.03,2003/02/25,02:26:19,34.31433,-116.85067,5.21,ci13938172
499,13938812,4.61,2003/02/25,04:03:05,34.3155,-116.8445,2.71,ci13938812
500,13939456,3.63,2003/02/26,01:45:29,34.331,-116.85683,3.33,ci13939456
501,13939856,4.04,2003/02/27,05:00:22,34.30433,-116.843,4.6,ci13939856
502,13940064,3.02,2003/02/27,13:36:08,32.18567,-115.7865,7.02,ci13940064
503,13941688,3.16,2003/03/02,11:50:07,32.202,-115.80083,6.99,ci13941688
504,13941840,3.01,2003/03/02,17:59:02,34.32583,-116.8615,1.92,ci13941840
505,13942084,3.23,2003/03/03,09:57:54,33.199,-115.57983,3.68,ci13942084
506,13942864,3.04,2003/03/05,16:05:54,34.69833,-116.303,5.6,ci13942864
507,13944196,4.3,2003/03/08,15:35:02,37.624,-118.8885,9.02,nc21270208
508,13944352,3.26,2003/03/09,05:36:58,37.60217,-118.88867,6.99,nc21270420
509,13944376,3.04,2003/03/09,08:22:57,37.564,-118.893,48.61,nc21270420
510,13945908,4.64,2003/03/11,19:28:18,34.35917,-116.13317,3.89,ci13945908
511,13945912,3.4,2003/03/11,19:31:32,34.367,-116.132,3.3,ci13945912
512,13947424,3.59,2003/03/15,10:01:48,34.30567,-116.84283,3.59,ci13947424
513,13948332,3.3,2003/03/18,19:27:19,37.59883,-118.576,7.0,nc21271519
514,13948532,3.12,2003/03/19,10:44:51,37.56533,-118.8235,7.0,nc21273871
515,13948844,3.34,2003/03/20,12:42:41,31.138,-115.45733,5.06,ci13948844
516,13948988,3.47,2003/03/21,18:46:34,36.66267,-117.1865,9.66,ci13948988
517,13949156,3.79,2003/03/22,13:37:28,31.17133,-115.93217,6.0,usp000bt8e
518,13949584,3.14,2003/03/24,17:34:53,33.2695,-117.895,10.0,ci13949584
519,13951900,3.04,2003/04/01,20:54:37,36.02383,-120.67417,3.05,nc21273511
520,13953268,3.17,2003/04/06,02:18:12,37.38767,-117.11533,7.01,nn00066233
521,9906237,3.34,2003/04/09,04:16:47,31.86433,-115.86383,6.0,ci9906237
522,9906629,3.28,2003/04/10,23:03:16,34.31033,-116.85117,5.77,ci9906629
523,9906977,3.12,2003/04/12,00:59:46,36.6035,-121.29133,6.7,nc21275752
524,9907305,3.27,2003/04/13,16:39:23,33.18433,-115.60167,3.34,ci9907305
525,9907437,3.14,2003/04/14,10:08:57,33.89767,-118.2175,14.02,ci9907437
526,9909097,3.17,2003/04/19,23:50:25,33.79483,-116.08817,8.56,ci9909097
527,9909533,3.51,2003/04/21,15:46:47,36.56433,-120.73917,7.01,nc21276738
528,13958784,3.33,2003/04/25,22:00:29,33.01533,-118.92767,6.0,ci13958784
529,13959492,3.15,2003/04/28,07:37:31,32.33383,-117.862,6.0,ci13959492
530,13959680,3.34,2003/04/29,02:38:41,33.11567,-116.07367,12.81,ci13959680
531,13961740,3.11,2003/05/06,23:52:46,32.234,-115.80933,6.0,ci13961740
532,9915709,3.87,2003/05/14,22:47:18,33.74917,-116.0235,8.22,ci9915709
533,9915909,3.63,2003/05/15,17:58:02,35.838,-118.1095,10.69,ci9915909
534,9916341,3.11,2003/05/17,11:27:26,33.18117,-115.60467,2.98,ci9916341
535,13965956,3.78,2003/05/22,23:48:57,36.724,-121.305,7.11,ci13965956
536,13966128,3.04,2003/05/23,18:35:42,35.20833,-118.11717,5.05,ci13966128
537,13966244,3.54,2003/05/23,23:53:38,32.94783,-115.55417,15.83,ci13966244
538,13966288,3.11,2003/05/24,00:20:59,32.94283,-115.5535,15.19,ci13966288
539,13966396,4.17,2003/05/24,02:04:29,32.9485,-115.55033,16.0,ci13966396
540,13966672,3.76,2003/05/24,06:51:10,32.9615,-115.5445,16.73,ci13966244
541,13967196,3.5,2003/05/26,10:38:31,36.99067,-120.15916,12.52,nc30225834
542,9919225,3.13,2003/05/27,20:51:58,31.61517,-115.70167,7.0,ci9919225
543,9919673,3.32,2003/05/29,18:33:03,38.26483,-117.825,0.05,
544,9919721,3.56,2003/05/29,22:52:15,38.243,-117.9285,2.78,nn00068011
545,9919785,3.28,2003/05/30,09:03:39,36.97283,-120.11333,27.37,nc21284445
546,13968372,3.23,2003/06/01,21:00:30,38.04083,-117.58167,6.54,
547,13970128,3.16,2003/06/07,13:32:34,32.86933,-118.49617,6.0,ci13970128
548,13970672,3.19,2003/06/11,14:12:26,31.89217,-114.556,6.0,ci13970672
549,13970808,3.5,2003/06/11,21:13:05,32.07667,-114.6255,6.0,
550,13970876,3.57,2003/06/12,03:53:08,32.9515,-115.55383,17.02,ci13970876
551,9520294,3.39,2003/06/12,03:54:11,32.95683,-115.5495,15.78,ci13970876
552,13971180,3.15,2003/06/13,07:52:47,34.305,-116.83483,7.29,ci13971180
553,13971624,3.15,2003/06/15,17:25:31,37.46267,-118.913,7.01,nc21287586
554,9520538,3.14,2003/06/17,20:25:05,34.18283,-117.47933,3.28,ci9520538
555,9923613,3.38,2003/06/17,20:25:15,34.17733,-117.47417,4.0,ci9520538
556,9924281,3.33,2003/06/20,06:29:01,34.87233,-120.18967,8.06,
557,9924373,3.45,2003/06/20,16:07:31,32.63783,-116.1385,10.02,ci9924373
558,13974072,4.06,2003/06/26,06:20:01,32.01567,-117.384,6.0,ci13974072
559,13974300,3.19,2003/06/27,11:29:34,32.66867,-118.1815,6.0,ci13974300
560,9927869,3.6,2003/07/03,10:17:15,31.68583,-116.01983,6.0,ci9927869
561,9928213,3.16,2003/07/04,20:54:16,36.40667,-119.43983,8.67,ci9928213
562,9930549,4.15,2003/07/15,06:15:51,34.62167,-116.66717,7.64,ci9930549
563,13978600,3.1,2003/07/17,10:08:10,34.71517,-121.14117,6.0,
564,13978612,3.24,2003/07/17,10:33:23,34.72333,-121.13033,6.0,
565,9934165,3.3,2003/07/29,09:03:21,36.99483,-119.22983,7.55,ci9934165
566,9935153,3.04,2003/08/01,19:06:49,33.3125,-115.73033,7.33,ci9935153
567,9936525,3.03,2003/08/08,04:55:04,33.3895,-118.665,2.78,ci9936525
568,13985852,3.45,2003/08/18,19:35:52,37.525,-118.828,20.28,nc30226171
569,13986068,3.03,2003/08/19,20:07:57,32.724,-116.02083,14.73,ci13986068
570,13986104,3.65,2003/08/19,22:02:09,36.46517,-118.29083,9.47,ci13986104
571,9940565,3.23,2003/08/25,07:31:11,34.395,-118.65067,17.33,ci9940565
572,9940633,3.21,2003/08/25,13:31:27,31.79783,-116.22233,2.06,ci9940633
573,9941081,3.9,2003/08/27,06:02:22,34.40417,-118.64767,17.86,ci9941081
574,9941437,3.02,2003/08/28,17:33:35,36.131,-120.3455,6.94,nc21303568
575,9942841,3.6,2003/09/05,01:39:54,37.8305,-122.27734,5.95,
576,9944001,3.12,2003/09/10,15:27:40,33.3165,-116.36017,14.61,ci9944001
577,9944301,3.74,2003/09/11,17:03:40,32.51733,-115.27683,6.0,ci9944301
578,9944637,3.43,2003/09/13,00:59:27,34.33967,-118.74267,15.59,ci9944637
579,9944785,3.05,2003/09/14,02:32:31,33.76017,-116.02817,5.58,ci9944785
580,13992816,3.09,2003/09/21,07:43:25,36.09083,-120.6335,2.75,nc21308308
581,13993764,3.37,2003/09/25,14:33:46,36.80617,-121.327,6.28,nc21309098
582,9949485,3.72,2003/10/07,05:20:33,38.13133,-118.277,4.13,ci9949485
583,9949649,3.63,2003/10/07,17:35:51,32.52783,-117.12283,15.38,ci9949649
584,9949793,4.29,2003/10/08,11:26:23,32.168,-115.425,6.0,ci9949793
585,9949961,3.06,2003/10/09,07:33:55,33.40983,-116.40333,12.46,ci9949961
586,9950169,3.52,2003/10/10,02:27:36,34.22683,-116.44983,1.71,ci9950169
587,13997524,3.36,2003/10/15,04:18:40,34.0355,-116.39683,11.93,ci13997524
588,13998096,3.19,2003/10/18,07:27:19,35.21983,-120.79467,0.1,nc21313413
589,13998352,3.27,2003/10/19,15:32:53,37.8905,-122.14467,0.05,nc30226452
590,13998476,3.22,2003/10/20,17:50:10,37.89433,-122.1795,3.72,nc30226456
591,13998520,3.16,2003/10/20,20:53:51,32.154,-115.4285,7.01,ci13998520
592,13998768,3.59,2003/10/22,00:04:03,32.33517,-115.25133,28.94,ci13998768
593,13999244,3.14,2003/10/24,10:11:05,33.05917,-115.90867,2.96,ci13999244
594,13999448,3.35,2003/10/25,05:49:52,32.1925,-115.42017,7.01,ci13999448
595,14000376,3.59,2003/10/29,23:44:49,34.27217,-118.753,13.81,ci14000376
596,14000472,3.27,2003/10/30,16:14:29,31.662,-115.83733,6.0,ci14000472
597,14000872,3.28,2003/11/01,14:52:36,35.13317,-118.93917,14.71,ci14000872
598,14000944,3.27,2003/11/02,03:59:14,34.16717,-117.408,11.72,ci14000944
599,14001236,3.29,2003/11/04,06:22:14,32.156,-115.42483,6.0,ci14001236
600,14002288,3.68,2003/11/06,22:04:13,37.20467,-121.66817,0.11,ci14002288
601,14002952,3.33,2003/11/11,02:07:53,37.40617,-118.599,6.53,nc30226557
602,14003288,3.26,2003/11/12,20:23:10,33.90333,-116.90117,13.96,ci14003288
603,14003372,3.31,2003/11/13,05:17:57,33.36233,-116.40783,13.53,ci14003372
604,14003952,3.97,2003/11/15,20:11:59,38.2475,-117.852,2.73,nn00075644
605,14003964,3.14,2003/11/15,20:42:20,38.17833,-117.9055,3.3,nn00075646
606,14003980,4.09,2003/11/15,21:19:36,38.2425,-117.8625,3.1,nn00075644
607,14004016,3.49,2003/11/16,00:36:34,32.15017,-115.41117,6.0,ci14004016
608,14004080,3.19,2003/11/16,06:08:29,38.27417,-117.81217,4.92,nn00075646
609,14004388,3.61,2003/11/18,06:59:33,38.30517,-117.79784,4.67,
610,14005408,3.09,2003/11/23,03:06:23,33.69433,-116.03533,12.49,ci14005408
611,14006256,3.47,2003/11/27,14:38:17,33.80033,-116.18317,5.56,ci14006256
612,14006712,3.09,2003/11/30,15:29:02,34.43033,-119.14383,17.2,ci14006712
613,14007388,3.73,2003/12/04,06:15:52,35.6355,-117.5765,2.81,ci14007388
614,14008004,3.39,2003/12/06,13:50:28,34.09683,-117.308,17.15,ci14008004
615,14008156,3.18,2003/12/07,14:49:58,35.63233,-117.57533,1.92,ci14008156
616,9962905,3.49,2003/12/11,17:33:57,32.19917,-115.4435,26.56,ci9962905
617,9965461,3.16,2003/12/17,22:06:39,31.707,-116.00283,6.0,ci9965461
618,9966017,3.33,2003/12/20,12:52:44,34.69167,-116.29033,1.91,ci9966017
619,9966033,4.0,2003/12/20,16:35:24,37.17883,-117.85517,9.31,ci9966033
620,9966449,6.54,2003/12/22,19:15:57,35.7085,-121.10433,7.01,nc21323712
621,9966469,3.1,2003/12/22,19:49:24,35.62733,-120.93983,9.94,nc40148761
622,9966477,4.69,2003/12/22,19:53:30,35.65117,-121.07167,7.01,nc21323713
